Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
22505,,Panama,2020-04-10,2752,66
22506,,Panama,2020-04-11,2974,74
22507,,Panama,2020-04-12,3234,79
22508,,Panama,2020-04-13,3400,87
22509,,Panama,2020-04-14,3472,94
22510,,Panama,2020-04-15,3574,95
22511,,Panama,2020-04-16,3751,103
22512,,Panama,2020-04-17,4016,109
22513,,Panama,2020-04-18,4210,116
22514,,Panama,2020-04-19,4273,120
22515,,Panama,2020-04-20,4467,126
22516,,Panama,2020-04-21,4658,136
22517,,Panama,2020-04-22,4821,141
22518,,Panama,2020-04-23,5166,146
22519,,Panama,2020-04-24,5338,154
22520,,Panama,2020-04-25,5538,159
22521,,Panama,2020-04-26,5779,165
22522,,Panama,2020-04-27,6021,167
22523,,Panama,2020-04-28,6021,167
22524,,Panama,2020-04-29,6378,178
22525,,Panama,2020-04-30,6532,188
22526,,Panama,2020-05-01,6720,192
22527,,Panama,2020-05-02,7090,197
22528,,Panama,2020-05-03,7090,197
22529,,Panama,2020-05-04,7197,200
22530,,Panama,2020-05-05,7523,210
22531,,Panama,2020-05-06,7731,218
22532,,Panama,2020-05-07,7868,225
22533,,Panama,2020-05-08,8070,231
22534,,Panama,2020-05-09,8282,237
22535,,Panama,2020-05-10,8448,244
22536,,Panama,2020-05-11,8616,249
22537,,Panama,2020-05-12,8783,252
22538,,Panama,2020-05-13,8944,256
22539,,Panama,2020-05-14,9118,260
22540,,Panama,2020-05-15,9268,266
22541,,Papua New Guinea,2020-01-22,0,0
22542,,Papua New Guinea,2020-01-23,0,0
22543,,Papua New Guinea,2020-01-24,0,0
22544,,Papua New Guinea,2020-01-25,0,0
22545,,Papua New Guinea,2020-01-26,0,0
22546,,Papua New Guinea,2020-01-27,0,0
22547,,Papua New Guinea,2020-01-28,0,0
22548,,Papua New Guinea,2020-01-29,0,0
22549,,Papua New Guinea,2020-01-30,0,0
22550,,Papua New Guinea,2020-01-31,0,0
22551,,Papua New Guinea,2020-02-01,0,0
22552,,Papua New Guinea,2020-02-02,0,0
22553,,Papua New Guinea,2020-02-03,0,0
22554,,Papua New Guinea,2020-02-04,0,0
22555,,Papua New Guinea,2020-02-05,0,0
22556,,Papua New Guinea,2020-02-06,0,0
22557,,Papua New Guinea,2020-02-07,0,0
22558,,Papua New Guinea,2020-02-08,0,0
22559,,Papua New Guinea,2020-02-09,0,0
22560,,Papua New Guinea,2020-02-10,0,0
22561,,Papua New Guinea,2020-02-11,0,0
22562,,Papua New Guinea,2020-02-12,0,0
22563,,Papua New Guinea,2020-02-13,0,0
22564,,Papua New Guinea,2020-02-14,0,0
22565,,Papua New Guinea,2020-02-15,0,0
22566,,Papua New Guinea,2020-02-16,0,0
22567,,Papua New Guinea,2020-02-17,0,0
22568,,Papua New Guinea,2020-02-18,0,0
22569,,Papua New Guinea,2020-02-19,0,0
22570,,Papua New Guinea,2020-02-20,0,0
22571,,Papua New Guinea,2020-02-21,0,0
22572,,Papua New Guinea,2020-02-22,0,0
22573,,Papua New Guinea,2020-02-23,0,0
22574,,Papua New Guinea,2020-02-24,0,0
22575,,Papua New Guinea,2020-02-25,0,0
22576,,Papua New Guinea,2020-02-26,0,0
22577,,Papua New Guinea,2020-02-27,0,0
22578,,Papua New Guinea,2020-02-28,0,0
22579,,Papua New Guinea,2020-02-29,0,0
22580,,Papua New Guinea,2020-03-01,0,0
22581,,Papua New Guinea,2020-03-02,0,0
22582,,Papua New Guinea,2020-03-03,0,0
22583,,Papua New Guinea,2020-03-04,0,0
22584,,Papua New Guinea,2020-03-05,0,0
22585,,Papua New Guinea,2020-03-06,0,0
22586,,Papua New Guinea,2020-03-07,0,0
22587,,Papua New Guinea,2020-03-08,0,0
22588,,Papua New Guinea,2020-03-09,0,0
22589,,Papua New Guinea,2020-03-10,0,0
22590,,Papua New Guinea,2020-03-11,0,0
22591,,Papua New Guinea,2020-03-12,0,0
22592,,Papua New Guinea,2020-03-13,0,0
22593,,Papua New Guinea,2020-03-14,0,0
22594,,Papua New Guinea,2020-03-15,0,0
22595,,Papua New Guinea,2020-03-16,0,0
22596,,Papua New Guinea,2020-03-17,0,0
22597,,Papua New Guinea,2020-03-18,0,0
22598,,Papua New Guinea,2020-03-19,0,0
22599,,Papua New Guinea,2020-03-20,1,0
22600,,Papua New Guinea,2020-03-21,1,0
22601,,Papua New Guinea,2020-03-22,1,0
22602,,Papua New Guinea,2020-03-23,1,0
22603,,Papua New Guinea,2020-03-24,1,0
22604,,Papua New Guinea,2020-03-25,1,0
22605,,Papua New Guinea,2020-03-26,1,0
22606,,Papua New Guinea,2020-03-27,1,0
22607,,Papua New Guinea,2020-03-28,1,0
22608,,Papua New Guinea,2020-03-29,1,0
22609,,Papua New Guinea,2020-03-30,1,0
22610,,Papua New Guinea,2020-03-31,1,0
22611,,Papua New Guinea,2020-04-01,1,0
22612,,Papua New Guinea,2020-04-02,1,0
22613,,Papua New Guinea,2020-04-03,1,0
22614,,Papua New Guinea,2020-04-04,1,0
22615,,Papua New Guinea,2020-04-05,1,0
22616,,Papua New Guinea,2020-04-06,2,0
22617,,Papua New Guinea,2020-04-07,2,0
22618,,Papua New Guinea,2020-04-08,2,0
22619,,Papua New Guinea,2020-04-09,2,0
22620,,Papua New Guinea,2020-04-10,2,0
22621,,Papua New Guinea,2020-04-11,2,0
22622,,Papua New Guinea,2020-04-12,2,0
22623,,Papua New Guinea,2020-04-13,2,0
22624,,Papua New Guinea,2020-04-14,2,0
22625,,Papua New Guinea,2020-04-15,2,0
22626,,Papua New Guinea,2020-04-16,7,0
22627,,Papua New Guinea,2020-04-17,7,0
22628,,Papua New Guinea,2020-04-18,7,0
22629,,Papua New Guinea,2020-04-19,7,0
22630,,Papua New Guinea,2020-04-20,7,0
22631,,Papua New Guinea,2020-04-21,7,0
22632,,Papua New Guinea,2020-04-22,8,0
22633,,Papua New Guinea,2020-04-23,8,0
22634,,Papua New Guinea,2020-04-24,8,0
22635,,Papua New Guinea,2020-04-25,8,0
22636,,Papua New Guinea,2020-04-26,8,0
22637,,Papua New Guinea,2020-04-27,8,0
22638,,Papua New Guinea,2020-04-28,8,0
22639,,Papua New Guinea,2020-04-29,8,0
22640,,Papua New Guinea,2020-04-30,8,0
22641,,Papua New Guinea,2020-05-01,8,0
22642,,Papua New Guinea,2020-05-02,8,0
22643,,Papua New Guinea,2020-05-03,8,0
22644,,Papua New Guinea,2020-05-04,8,0
22645,,Papua New Guinea,2020-05-05,8,0
22646,,Papua New Guinea,2020-05-06,8,0
22647,,Papua New Guinea,2020-05-07,8,0
22648,,Papua New Guinea,2020-05-08,8,0
22649,,Papua New Guinea,2020-05-09,8,0
22650,,Papua New Guinea,2020-05-10,8,0
22651,,Papua New Guinea,2020-05-11,8,0
22652,,Papua New Guinea,2020-05-12,8,0
22653,,Papua New Guinea,2020-05-13,8,0
22654,,Papua New Guinea,2020-05-14,8,0
22655,,Papua New Guinea,2020-05-15,8,0
22656,,Paraguay,2020-01-22,0,0
22657,,Paraguay,2020-01-23,0,0
22658,,Paraguay,2020-01-24,0,0
22659,,Paraguay,2020-01-25,0,0
22660,,Paraguay,2020-01-26,0,0
22661,,Paraguay,2020-01-27,0,0
22662,,Paraguay,2020-01-28,0,0
22663,,Paraguay,2020-01-29,0,0
22664,,Paraguay,2020-01-30,0,0
22665,,Paraguay,2020-01-31,0,0
22666,,Paraguay,2020-02-01,0,0
22667,,Paraguay,2020-02-02,0,0
22668,,Paraguay,2020-02-03,0,0
22669,,Paraguay,2020-02-04,0,0
22670,,Paraguay,2020-02-05,0,0
22671,,Paraguay,2020-02-06,0,0
22672,,Paraguay,2020-02-07,0,0
22673,,Paraguay,2020-02-08,0,0
22674,,Paraguay,2020-02-09,0,0
22675,,Paraguay,2020-02-10,0,0
22676,,Paraguay,2020-02-11,0,0
22677,,Paraguay,2020-02-12,0,0
22678,,Paraguay,2020-02-13,0,0
22679,,Paraguay,2020-02-14,0,0
22680,,Paraguay,2020-02-15,0,0
22681,,Paraguay,2020-02-16,0,0
22682,,Paraguay,2020-02-17,0,0
22683,,Paraguay,2020-02-18,0,0
22684,,Paraguay,2020-02-19,0,0
22685,,Paraguay,2020-02-20,0,0
22686,,Paraguay,2020-02-21,0,0
22687,,Paraguay,2020-02-22,0,0
22688,,Paraguay,2020-02-23,0,0
22689,,Paraguay,2020-02-24,0,0
22690,,Paraguay,2020-02-25,0,0
22691,,Paraguay,2020-02-26,0,0
22692,,Paraguay,2020-02-27,0,0
22693,,Paraguay,2020-02-28,0,0
22694,,Paraguay,2020-02-29,0,0
22695,,Paraguay,2020-03-01,0,0
22696,,Paraguay,2020-03-02,0,0
22697,,Paraguay,2020-03-03,0,0
22698,,Paraguay,2020-03-04,0,0
22699,,Paraguay,2020-03-05,0,0
22700,,Paraguay,2020-03-06,0,0
22701,,Paraguay,2020-03-07,0,0
22702,,Paraguay,2020-03-08,1,0
22703,,Paraguay,2020-03-09,1,0
22704,,Paraguay,2020-03-10,1,0
22705,,Paraguay,2020-03-11,5,0
22706,,Paraguay,2020-03-12,5,0
22707,,Paraguay,2020-03-13,6,0
22708,,Paraguay,2020-03-14,6,0
22709,,Paraguay,2020-03-15,6,0
22710,,Paraguay,2020-03-16,8,0
22711,,Paraguay,2020-03-17,9,0
22712,,Paraguay,2020-03-18,11,0
22713,,Paraguay,2020-03-19,11,0
22714,,Paraguay,2020-03-20,13,0
22715,,Paraguay,2020-03-21,18,1
22716,,Paraguay,2020-03-22,22,1
22717,,Paraguay,2020-03-23,22,1
22718,,Paraguay,2020-03-24,27,2
22719,,Paraguay,2020-03-25,37,3
22720,,Paraguay,2020-03-26,41,3
22721,,Paraguay,2020-03-27,52,3
22722,,Paraguay,2020-03-28,56,3
22723,,Paraguay,2020-03-29,59,3
22724,,Paraguay,2020-03-30,64,3
22725,,Paraguay,2020-03-31,65,3
22726,,Paraguay,2020-04-01,69,3
22727,,Paraguay,2020-04-02,77,3
22728,,Paraguay,2020-04-03,92,3
22729,,Paraguay,2020-04-04,96,3
22730,,Paraguay,2020-04-05,104,3
22731,,Paraguay,2020-04-06,113,5
22732,,Paraguay,2020-04-07,115,5
22733,,Paraguay,2020-04-08,119,5
22734,,Paraguay,2020-04-09,124,5
22735,,Paraguay,2020-04-10,129,6
22736,,Paraguay,2020-04-11,133,6
22737,,Paraguay,2020-04-12,134,6
22738,,Paraguay,2020-04-13,147,6
22739,,Paraguay,2020-04-14,159,7
22740,,Paraguay,2020-04-15,161,8
22741,,Paraguay,2020-04-16,174,8
22742,,Paraguay,2020-04-17,199,8
22743,,Paraguay,2020-04-18,202,8
22744,,Paraguay,2020-04-19,206,8
22745,,Paraguay,2020-04-20,208,8
22746,,Paraguay,2020-04-21,208,8
22747,,Paraguay,2020-04-22,213,9
22748,,Paraguay,2020-04-23,213,9
22749,,Paraguay,2020-04-24,223,9
22750,,Paraguay,2020-04-25,228,9
22751,,Paraguay,2020-04-26,228,9
22752,,Paraguay,2020-04-27,228,9
22753,,Paraguay,2020-04-28,239,9
22754,,Paraguay,2020-04-29,239,9
22755,,Paraguay,2020-04-30,266,10
22756,,Paraguay,2020-05-01,333,10
22757,,Paraguay,2020-05-02,370,10
22758,,Paraguay,2020-05-03,396,10
22759,,Paraguay,2020-05-04,415,10
22760,,Paraguay,2020-05-05,431,10
22761,,Paraguay,2020-05-06,440,10
22762,,Paraguay,2020-05-07,462,10
22763,,Paraguay,2020-05-08,563,10
22764,,Paraguay,2020-05-09,689,10
22765,,Paraguay,2020-05-10,713,10
22766,,Paraguay,2020-05-11,724,10
22767,,Paraguay,2020-05-12,737,10
22768,,Paraguay,2020-05-13,740,11
22769,,Paraguay,2020-05-14,754,11
22770,,Paraguay,2020-05-15,759,11
22771,,Peru,2020-01-22,0,0
22772,,Peru,2020-01-23,0,0
22773,,Peru,2020-01-24,0,0
22774,,Peru,2020-01-25,0,0
22775,,Peru,2020-01-26,0,0
22776,,Peru,2020-01-27,0,0
22777,,Peru,2020-01-28,0,0
22778,,Peru,2020-01-29,0,0
22779,,Peru,2020-01-30,0,0
22780,,Peru,2020-01-31,0,0
22781,,Peru,2020-02-01,0,0
22782,,Peru,2020-02-02,0,0
22783,,Peru,2020-02-03,0,0
22784,,Peru,2020-02-04,0,0
22785,,Peru,2020-02-05,0,0
22786,,Peru,2020-02-06,0,0
22787,,Peru,2020-02-07,0,0
22788,,Peru,2020-02-08,0,0
22789,,Peru,2020-02-09,0,0
22790,,Peru,2020-02-10,0,0
22791,,Peru,2020-02-11,0,0
22792,,Peru,2020-02-12,0,0
22793,,Peru,2020-02-13,0,0
22794,,Peru,2020-02-14,0,0
22795,,Peru,2020-02-15,0,0
22796,,Peru,2020-02-16,0,0
22797,,Peru,2020-02-17,0,0
22798,,Peru,2020-02-18,0,0
22799,,Peru,2020-02-19,0,0
22800,,Peru,2020-02-20,0,0
22801,,Peru,2020-02-21,0,0
22802,,Peru,2020-02-22,0,0
22803,,Peru,2020-02-23,0,0
22804,,Peru,2020-02-24,0,0
22805,,Peru,2020-02-25,0,0
22806,,Peru,2020-02-26,0,0
22807,,Peru,2020-02-27,0,0
22808,,Peru,2020-02-28,0,0
22809,,Peru,2020-02-29,0,0
22810,,Peru,2020-03-01,0,0
22811,,Peru,2020-03-02,0,0
22812,,Peru,2020-03-03,0,0
22813,,Peru,2020-03-04,0,0
22814,,Peru,2020-03-05,0,0
22815,,Peru,2020-03-06,1,0
22816,,Peru,2020-03-07,1,0
22817,,Peru,2020-03-08,6,0
22818,,Peru,2020-03-09,7,0
22819,,Peru,2020-03-10,11,0
22820,,Peru,2020-03-11,11,0
22821,,Peru,2020-03-12,15,0
22822,,Peru,2020-03-13,28,0
22823,,Peru,2020-03-14,38,0
22824,,Peru,2020-03-15,43,0
22825,,Peru,2020-03-16,86,0
22826,,Peru,2020-03-17,117,0
22827,,Peru,2020-03-18,145,0
22828,,Peru,2020-03-19,234,0
22829,,Peru,2020-03-20,234,3
22830,,Peru,2020-03-21,318,5
22831,,Peru,2020-03-22,363,5
22832,,Peru,2020-03-23,395,5
22833,,Peru,2020-03-24,416,7
22834,,Peru,2020-03-25,480,9
22835,,Peru,2020-03-26,580,9
22836,,Peru,2020-03-27,635,11
22837,,Peru,2020-03-28,671,16
22838,,Peru,2020-03-29,852,18
22839,,Peru,2020-03-30,950,24
22840,,Peru,2020-03-31,1065,30
22841,,Peru,2020-04-01,1323,38
22842,,Peru,2020-04-02,1414,55
22843,,Peru,2020-04-03,1595,61
22844,,Peru,2020-04-04,1746,73
22845,,Peru,2020-04-05,2281,83
22846,,Peru,2020-04-06,2561,92
22847,,Peru,2020-04-07,2954,107
22848,,Peru,2020-04-08,4342,121
22849,,Peru,2020-04-09,5256,138
22850,,Peru,2020-04-10,5897,169
22851,,Peru,2020-04-11,6848,181
22852,,Peru,2020-04-12,7519,193
22853,,Peru,2020-04-13,9784,216
22854,,Peru,2020-04-14,10303,230
22855,,Peru,2020-04-15,11475,254
22856,,Peru,2020-04-16,12491,274
22857,,Peru,2020-04-17,13489,300
22858,,Peru,2020-04-18,14420,348
22859,,Peru,2020-04-19,15628,400
22860,,Peru,2020-04-20,16325,445
22861,,Peru,2020-04-21,17837,484
22862,,Peru,2020-04-22,19250,530
22863,,Peru,2020-04-23,20914,572
22864,,Peru,2020-04-24,21648,634
22865,,Peru,2020-04-25,25331,700
22866,,Peru,2020-04-26,27517,728
22867,,Peru,2020-04-27,28699,782
22868,,Peru,2020-04-28,31190,854
22869,,Peru,2020-04-29,33931,943
22870,,Peru,2020-04-30,36976,1051
22871,,Peru,2020-05-01,40459,1124
22872,,Peru,2020-05-02,42534,1200
22873,,Peru,2020-05-03,45928,1286
22874,,Peru,2020-05-04,47372,1344
22875,,Peru,2020-05-05,51189,1444
22876,,Peru,2020-05-06,54817,1533
22877,,Peru,2020-05-07,58526,1627
22878,,Peru,2020-05-08,61847,1714
22879,,Peru,2020-05-09,65015,1814
22880,,Peru,2020-05-10,67307,1889
22881,,Peru,2020-05-11,68822,1961
22882,,Peru,2020-05-12,72059,2057
22883,,Peru,2020-05-13,76306,2169
22884,,Peru,2020-05-14,80604,2267
22885,,Peru,2020-05-15,84495,2392
22886,,Philippines,2020-01-22,0,0
22887,,Philippines,2020-01-23,0,0
22888,,Philippines,2020-01-24,0,0
22889,,Philippines,2020-01-25,0,0
22890,,Philippines,2020-01-26,0,0
22891,,Philippines,2020-01-27,0,0
22892,,Philippines,2020-01-28,0,0
22893,,Philippines,2020-01-29,0,0
22894,,Philippines,2020-01-30,1,0
22895,,Philippines,2020-01-31,1,0
22896,,Philippines,2020-02-01,1,0
22897,,Philippines,2020-02-02,2,1
22898,,Philippines,2020-02-03,2,1
22899,,Philippines,2020-02-04,2,1
22900,,Philippines,2020-02-05,2,1
22901,,Philippines,2020-02-06,2,1
22902,,Philippines,2020-02-07,3,1
22903,,Philippines,2020-02-08,3,1
22904,,Philippines,2020-02-09,3,1
22905,,Philippines,2020-02-10,3,1
22906,,Philippines,2020-02-11,3,1
22907,,Philippines,2020-02-12,3,1
22908,,Philippines,2020-02-13,3,1
22909,,Philippines,2020-02-14,3,1
22910,,Philippines,2020-02-15,3,1
22911,,Philippines,2020-02-16,3,1
22912,,Philippines,2020-02-17,3,1
22913,,Philippines,2020-02-18,3,1
22914,,Philippines,2020-02-19,3,1
22915,,Philippines,2020-02-20,3,1
22916,,Philippines,2020-02-21,3,1
22917,,Philippines,2020-02-22,3,1
22918,,Philippines,2020-02-23,3,1
22919,,Philippines,2020-02-24,3,1
22920,,Philippines,2020-02-25,3,1
22921,,Philippines,2020-02-26,3,1
22922,,Philippines,2020-02-27,3,1
22923,,Philippines,2020-02-28,3,1
22924,,Philippines,2020-02-29,3,1
22925,,Philippines,2020-03-01,3,1
22926,,Philippines,2020-03-02,3,1
22927,,Philippines,2020-03-03,3,1
22928,,Philippines,2020-03-04,3,1
22929,,Philippines,2020-03-05,3,1
22930,,Philippines,2020-03-06,5,1
22931,,Philippines,2020-03-07,6,1
22932,,Philippines,2020-03-08,10,1
22933,,Philippines,2020-03-09,20,1
22934,,Philippines,2020-03-10,33,1
22935,,Philippines,2020-03-11,49,1
22936,,Philippines,2020-03-12,52,2
22937,,Philippines,2020-03-13,64,5
22938,,Philippines,2020-03-14,111,8
22939,,Philippines,2020-03-15,140,11
22940,,Philippines,2020-03-16,142,12
22941,,Philippines,2020-03-17,187,12
22942,,Philippines,2020-03-18,202,19
22943,,Philippines,2020-03-19,217,17
22944,,Philippines,2020-03-20,230,18
22945,,Philippines,2020-03-21,307,19
22946,,Philippines,2020-03-22,380,25
22947,,Philippines,2020-03-23,462,33
22948,,Philippines,2020-03-24,552,35
22949,,Philippines,2020-03-25,636,38
22950,,Philippines,2020-03-26,707,45
22951,,Philippines,2020-03-27,803,54
22952,,Philippines,2020-03-28,1075,68
22953,,Philippines,2020-03-29,1418,71
22954,,Philippines,2020-03-30,1546,78
22955,,Philippines,2020-03-31,2084,88
22956,,Philippines,2020-04-01,2311,96
22957,,Philippines,2020-04-02,2633,107
22958,,Philippines,2020-04-03,3018,136
22959,,Philippines,2020-04-04,3094,144
22960,,Philippines,2020-04-05,3246,152
22961,,Philippines,2020-04-06,3660,163
22962,,Philippines,2020-04-07,3764,177
22963,,Philippines,2020-04-08,3870,182
22964,,Philippines,2020-04-09,4076,203
22965,,Philippines,2020-04-10,4195,221
22966,,Philippines,2020-04-11,4428,247
22967,,Philippines,2020-04-12,4648,297
22968,,Philippines,2020-04-13,4932,315
22969,,Philippines,2020-04-14,5223,335
22970,,Philippines,2020-04-15,5453,349
22971,,Philippines,2020-04-16,5660,362
22972,,Philippines,2020-04-17,5878,387
22973,,Philippines,2020-04-18,6087,397
22974,,Philippines,2020-04-19,6259,409
22975,,Philippines,2020-04-20,6459,428
22976,,Philippines,2020-04-21,6599,437
22977,,Philippines,2020-04-22,6710,446
22978,,Philippines,2020-04-23,6981,462
22979,,Philippines,2020-04-24,7192,477
22980,,Philippines,2020-04-25,7294,494
22981,,Philippines,2020-04-26,7579,501
22982,,Philippines,2020-04-27,7777,511
22983,,Philippines,2020-04-28,7958,530
22984,,Philippines,2020-04-29,8212,558
22985,,Philippines,2020-04-30,8488,568
22986,,Philippines,2020-05-01,8772,579
22987,,Philippines,2020-05-02,8928,603
22988,,Philippines,2020-05-03,9223,607
22989,,Philippines,2020-05-04,9485,623
22990,,Philippines,2020-05-05,9684,637
22991,,Philippines,2020-05-06,10004,658
22992,,Philippines,2020-05-07,10343,685
22993,,Philippines,2020-05-08,10463,696
22994,,Philippines,2020-05-09,10610,704
22995,,Philippines,2020-05-10,10794,719
22996,,Philippines,2020-05-11,11086,726
22997,,Philippines,2020-05-12,11350,751
22998,,Philippines,2020-05-13,11618,772
22999,,Philippines,2020-05-14,11876,790
23000,,Philippines,2020-05-15,12091,806
23001,,Poland,2020-01-22,0,0
23002,,Poland,2020-01-23,0,0
23003,,Poland,2020-01-24,0,0
23004,,Poland,2020-01-25,0,0
23005,,Poland,2020-01-26,0,0
23006,,Poland,2020-01-27,0,0
23007,,Poland,2020-01-28,0,0
23008,,Poland,2020-01-29,0,0
23009,,Poland,2020-01-30,0,0
23010,,Poland,2020-01-31,0,0
23011,,Poland,2020-02-01,0,0
23012,,Poland,2020-02-02,0,0
23013,,Poland,2020-02-03,0,0
23014,,Poland,2020-02-04,0,0
23015,,Poland,2020-02-05,0,0
23016,,Poland,2020-02-06,0,0
23017,,Poland,2020-02-07,0,0
23018,,Poland,2020-02-08,0,0
23019,,Poland,2020-02-09,0,0
23020,,Poland,2020-02-10,0,0
23021,,Poland,2020-02-11,0,0
23022,,Poland,2020-02-12,0,0
23023,,Poland,2020-02-13,0,0
23024,,Poland,2020-02-14,0,0
23025,,Poland,2020-02-15,0,0
23026,,Poland,2020-02-16,0,0
23027,,Poland,2020-02-17,0,0
23028,,Poland,2020-02-18,0,0
23029,,Poland,2020-02-19,0,0
23030,,Poland,2020-02-20,0,0
23031,,Poland,2020-02-21,0,0
23032,,Poland,2020-02-22,0,0
23033,,Poland,2020-02-23,0,0
23034,,Poland,2020-02-24,0,0
23035,,Poland,2020-02-25,0,0
23036,,Poland,2020-02-26,0,0
23037,,Poland,2020-02-27,0,0
23038,,Poland,2020-02-28,0,0
23039,,Poland,2020-02-29,0,0
23040,,Poland,2020-03-01,0,0
23041,,Poland,2020-03-02,0,0
23042,,Poland,2020-03-03,0,0
23043,,Poland,2020-03-04,1,0
23044,,Poland,2020-03-05,1,0
23045,,Poland,2020-03-06,5,0
23046,,Poland,2020-03-07,5,0
23047,,Poland,2020-03-08,11,0
23048,,Poland,2020-03-09,16,0
23049,,Poland,2020-03-10,22,0
23050,,Poland,2020-03-11,31,0
23051,,Poland,2020-03-12,49,1
23052,,Poland,2020-03-13,68,2
23053,,Poland,2020-03-14,103,3
23054,,Poland,2020-03-15,119,3
23055,,Poland,2020-03-16,177,4
23056,,Poland,2020-03-17,238,5
23057,,Poland,2020-03-18,251,5
23058,,Poland,2020-03-19,355,5
23059,,Poland,2020-03-20,425,5
23060,,Poland,2020-03-21,536,5
23061,,Poland,2020-03-22,634,7
23062,,Poland,2020-03-23,749,8
23063,,Poland,2020-03-24,901,10
23064,,Poland,2020-03-25,1051,14
23065,,Poland,2020-03-26,1221,16
23066,,Poland,2020-03-27,1389,16
23067,,Poland,2020-03-28,1638,18
23068,,Poland,2020-03-29,1862,22
23069,,Poland,2020-03-30,2055,31
23070,,Poland,2020-03-31,2311,33
23071,,Poland,2020-04-01,2554,43
23072,,Poland,2020-04-02,2946,57
23073,,Poland,2020-04-03,3383,71
23074,,Poland,2020-04-04,3627,79
23075,,Poland,2020-04-05,4102,94
23076,,Poland,2020-04-06,4413,107
23077,,Poland,2020-04-07,4848,129
23078,,Poland,2020-04-08,5205,159
23079,,Poland,2020-04-09,5575,174
23080,,Poland,2020-04-10,5955,181
23081,,Poland,2020-04-11,6356,208
23082,,Poland,2020-04-12,6674,232
23083,,Poland,2020-04-13,6934,245
23084,,Poland,2020-04-14,7202,263
23085,,Poland,2020-04-15,7582,286
23086,,Poland,2020-04-16,7918,314
23087,,Poland,2020-04-17,8379,332
23088,,Poland,2020-04-18,8742,347
23089,,Poland,2020-04-19,9287,360
23090,,Poland,2020-04-20,9593,380
23091,,Poland,2020-04-21,9856,401
23092,,Poland,2020-04-22,10169,426
23093,,Poland,2020-04-23,10511,454
23094,,Poland,2020-04-24,10892,494
23095,,Poland,2020-04-25,11273,524
23096,,Poland,2020-04-26,11617,535
23097,,Poland,2020-04-27,11902,562
23098,,Poland,2020-04-28,12218,596
23099,,Poland,2020-04-29,12640,624
23100,,Poland,2020-04-30,12877,644
23101,,Poland,2020-05-01,13105,651
23102,,Poland,2020-05-02,13375,664
23103,,Poland,2020-05-03,13693,678
23104,,Poland,2020-05-04,14006,698
23105,,Poland,2020-05-05,14431,716
23106,,Poland,2020-05-06,14740,733
23107,,Poland,2020-05-07,15047,755
23108,,Poland,2020-05-08,15366,776
23109,,Poland,2020-05-09,15651,785
23110,,Poland,2020-05-10,15996,800
23111,,Poland,2020-05-11,16326,811
23112,,Poland,2020-05-12,16921,839
23113,,Poland,2020-05-13,17204,861
23114,,Poland,2020-05-14,17615,883
23115,,Poland,2020-05-15,18016,907
23116,,Portugal,2020-01-22,0,0
23117,,Portugal,2020-01-23,0,0
23118,,Portugal,2020-01-24,0,0
23119,,Portugal,2020-01-25,0,0
23120,,Portugal,2020-01-26,0,0
23121,,Portugal,2020-01-27,0,0
23122,,Portugal,2020-01-28,0,0
23123,,Portugal,2020-01-29,0,0
23124,,Portugal,2020-01-30,0,0
23125,,Portugal,2020-01-31,0,0
23126,,Portugal,2020-02-01,0,0
23127,,Portugal,2020-02-02,0,0
23128,,Portugal,2020-02-03,0,0
23129,,Portugal,2020-02-04,0,0
23130,,Portugal,2020-02-05,0,0
23131,,Portugal,2020-02-06,0,0
23132,,Portugal,2020-02-07,0,0
23133,,Portugal,2020-02-08,0,0
23134,,Portugal,2020-02-09,0,0
23135,,Portugal,2020-02-10,0,0
23136,,Portugal,2020-02-11,0,0
23137,,Portugal,2020-02-12,0,0
23138,,Portugal,2020-02-13,0,0
23139,,Portugal,2020-02-14,0,0
23140,,Portugal,2020-02-15,0,0
23141,,Portugal,2020-02-16,0,0
23142,,Portugal,2020-02-17,0,0
23143,,Portugal,2020-02-18,0,0
23144,,Portugal,2020-02-19,0,0
23145,,Portugal,2020-02-20,0,0
23146,,Portugal,2020-02-21,0,0
23147,,Portugal,2020-02-22,0,0
23148,,Portugal,2020-02-23,0,0
23149,,Portugal,2020-02-24,0,0
23150,,Portugal,2020-02-25,0,0
23151,,Portugal,2020-02-26,0,0
23152,,Portugal,2020-02-27,0,0
23153,,Portugal,2020-02-28,0,0
23154,,Portugal,2020-02-29,0,0
23155,,Portugal,2020-03-01,0,0
23156,,Portugal,2020-03-02,2,0
23157,,Portugal,2020-03-03,2,0
23158,,Portugal,2020-03-04,5,0
23159,,Portugal,2020-03-05,8,0
23160,,Portugal,2020-03-06,13,0
23161,,Portugal,2020-03-07,20,0
23162,,Portugal,2020-03-08,30,0
23163,,Portugal,2020-03-09,30,0
23164,,Portugal,2020-03-10,41,0
23165,,Portugal,2020-03-11,59,0
23166,,Portugal,2020-03-12,59,0
23167,,Portugal,2020-03-13,112,0
23168,,Portugal,2020-03-14,169,0
23169,,Portugal,2020-03-15,245,0
23170,,Portugal,2020-03-16,331,0
23171,,Portugal,2020-03-17,448,1
23172,,Portugal,2020-03-18,448,2
23173,,Portugal,2020-03-19,785,3
23174,,Portugal,2020-03-20,1020,6
23175,,Portugal,2020-03-21,1280,12
23176,,Portugal,2020-03-22,1600,14
